id,lat,lng,unverified,description,season_start,season_stop,no_season,quality_rating,yield_rating,author,address,city,state,country,created_at,updated_at,access,import_link,muni,types
532,37.854568,-122.266663,false,Two great lemon trees (one may be orange) outside Bellissima Day Spa on Emerson side of street. In parkway,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-08 10:33:38 UTC,,http://fallingfruit.org/imports/11,false,{Lemon}
533,37.854355,-122.267456,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-08 01:54:34 UTC,,http://fallingfruit.org/imports/11,false,{Rosemary}
534,37.858604,-122.265793,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-02 09:02:32 UTC,,http://fallingfruit.org/imports/11,false,{Rosemary}
535,37.859669,-122.264351,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-09 04:04:14 UTC,,http://fallingfruit.org/imports/11,false,{Rosemary}
536,37.860752,-122.264404,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-08 02:58:52 UTC,,http://fallingfruit.org/imports/11,false,{Plum}
537,37.861855,-122.264648,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-06 06:50:02 UTC,,http://fallingfruit.org/imports/11,false,"{""Green bean""}"
538,37.861786,-122.264633,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-02 07:25:32 UTC,,http://fallingfruit.org/imports/11,false,{Squash}
539,37.862087,-122.264694,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-07 20:35:49 UTC,,http://fallingfruit.org/imports/11,false,{Nasturtium}
540,37.855789,-122.263519,false,In road barriers.,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-03 23:16:55 UTC,,http://fallingfruit.org/imports/11,false,{Rosemary}
541,37.858112,-122.263855,false,No longer,,,,,,Liz,"2821 Fulton St, Berkeley, CA 94705, USA",Berkeley,California,United States,2013-02-07 00:04:26 UTC,2026-03-13 05:00:08 UTC,,http://fallingfruit.org/imports/11,false,{Grape}
542,37.85722,-122.263687,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-02 07:27:37 UTC,,http://fallingfruit.org/imports/11,false,{Apple}
543,37.856815,-122.263641,false,Hard to get.,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-03 23:17:47 UTC,,http://fallingfruit.org/imports/11,false,{Lemon}
544,37.863186,-122.2668,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-02 07:24:24 UTC,,http://fallingfruit.org/imports/11,false,"{""Common fig""}"
545,37.861954,-122.26255,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-06 17:25:30 UTC,,http://fallingfruit.org/imports/11,false,{Rosemary}
546,37.859829,-122.262154,false,Tall tree,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-02 22:29:30 UTC,,http://fallingfruit.org/imports/11,false,{Orange}
547,37.859486,-122.262077,false,Behind big fence... not terribly accessible.,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-02 05:46:01 UTC,,http://fallingfruit.org/imports/11,false,{Lemon}
548,37.859447,-122.262062,false,Also behind tall fence,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-03 07:49:20 UTC,,http://fallingfruit.org/imports/11,false,{Peach}
549,37.859425,-122.262054,false,Behind tall fence,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-08 09:10:39 UTC,,http://fallingfruit.org/imports/11,false,"{""Common fig""}"
550,37.857384,-122.262306,false,On fence near school,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-05 11:06:16 UTC,,http://fallingfruit.org/imports/11,false,{Grape}
551,37.852283,-122.267387,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-03 23:25:12 UTC,,http://fallingfruit.org/imports/11,false,{Rosemary}
552,37.852257,-122.267563,false,Tall tree,,,,Excellent,Very Good,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-08 11:36:40 UTC,,http://fallingfruit.org/imports/11,false,{Orange}
553,37.852459,-122.265083,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-03 23:57:48 UTC,,http://fallingfruit.org/imports/11,false,{Rosemary}
554,37.853237,-122.264175,false,Low to ground but not a lot of fruit,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-08 10:33:39 UTC,,http://fallingfruit.org/imports/11,false,{Lemon}
555,37.854488,-122.26226,false,Along fence,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-03 10:16:22 UTC,,http://fallingfruit.org/imports/11,false,{Nasturtium}
556,37.857056,-122.262665,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-01 11:53:29 UTC,,http://fallingfruit.org/imports/11,false,{Rosemary}
557,37.856464,-122.267471,false,,,,,Very Good,Excellent,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-08 11:16:12 UTC,,http://fallingfruit.org/imports/11,false,{Lemon}
558,37.85619,-122.267593,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-01 08:47:18 UTC,,http://fallingfruit.org/imports/11,false,{Apple}
559,37.857063,-122.263481,false,,,,,,,Liz,,,,,2013-02-07 00:04:26 UTC,2013-02-07 00:04:26 UTC,,http://fallingfruit.org/imports/11,false,{Lemon}
560,37.860065,-122.262833,false,A bunch of houses on Ward between Ellsworth and Fulton have gardens growing in the front yards and on the parkway. It is unclear if they would like it to remain for private consumption... but some of the tomatoes and such are pretty darn close to the sidewalk. Some is on the parkway too. Idk.,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-01 09:49:16 UTC,,http://fallingfruit.org/imports/11,false,{Tomato}
561,37.859982,-122.26339,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-03 23:24:56 UTC,,http://fallingfruit.org/imports/11,false,{Pumpkin}
562,37.863419,-122.262573,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-02 14:16:56 UTC,,http://fallingfruit.org/imports/11,false,{Peach}
563,37.862091,-122.261154,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-07 11:29:02 UTC,,http://fallingfruit.org/imports/11,false,{Apple}
564,37.862183,-122.260658,false,On fence outside blue house.,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-06 01:11:24 UTC,,http://fallingfruit.org/imports/11,false,{Grape}
565,37.859962,-122.255898,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-03 23:52:46 UTC,,http://fallingfruit.org/imports/11,false,{Apple}
566,37.859669,-122.255852,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-02 09:23:50 UTC,,http://fallingfruit.org/imports/11,false,{Apple}
567,37.858532,-122.255829,false,Huge tree- but in yard. Progress only when dark.,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-07 21:18:57 UTC,,http://fallingfruit.org/imports/11,false,{Lemon}
568,37.859657,-122.254616,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-04 01:00:59 UTC,,http://fallingfruit.org/imports/11,false,{Plum}
569,37.860027,-122.254517,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-07 12:11:04 UTC,,http://fallingfruit.org/imports/11,false,{Plum}
570,37.860153,-122.254524,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-08 06:50:05 UTC,,http://fallingfruit.org/imports/11,false,{Plum}
571,37.861504,-122.254814,false,Over fence- need loppers,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-02 07:23:55 UTC,,http://fallingfruit.org/imports/11,false,{Orange}
572,37.862011,-122.254921,false,on the parkway! Woot!,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-09 15:42:36 UTC,,http://fallingfruit.org/imports/11,false,{Kumquat}
573,37.863426,-122.254883,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-02 05:24:50 UTC,,http://fallingfruit.org/imports/11,false,{Lemon}
574,37.865601,-122.255386,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-07 10:03:11 UTC,,http://fallingfruit.org/imports/11,false,"{""Strawberry tree""}"
575,37.865669,-122.25502,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-09 17:39:42 UTC,,http://fallingfruit.org/imports/11,false,"{""Strawberry tree""}"
576,37.865688,-122.254768,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-08 02:15:51 UTC,,http://fallingfruit.org/imports/11,false,"{""Strawberry tree""}"
577,37.865726,-122.254463,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-02 07:39:01 UTC,,http://fallingfruit.org/imports/11,false,"{""Strawberry tree""}"
578,37.865456,-122.257393,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-02 07:24:41 UTC,,http://fallingfruit.org/imports/11,false,{Pear}
579,37.865395,-122.257652,false,In people's park- lots of edibles... if you're a people.,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-08 13:01:14 UTC,,http://fallingfruit.org/imports/11,false,{Pomegranate}
580,37.86528,-122.257721,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-02 06:29:08 UTC,,http://fallingfruit.org/imports/11,false,{Blackberry}
581,37.864506,-122.255043,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-02 09:02:34 UTC,,http://fallingfruit.org/imports/11,false,{Loquat}
582,37.86499,-122.26619,false,Outside cat and dog hospital,,,,,Good,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-03 10:16:23 UTC,,http://fallingfruit.org/imports/11,false,{Lime}
583,37.854996,-122.254852,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-03 03:14:49 UTC,,http://fallingfruit.org/imports/11,false,{Pomegranate}
584,37.854012,-122.254898,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-09 14:17:01 UTC,,http://fallingfruit.org/imports/11,false,{Lemon}
585,37.858894,-122.253265,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-03 23:16:47 UTC,,http://fallingfruit.org/imports/11,false,{Apple}
586,37.858875,-122.257172,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-05 06:32:55 UTC,,http://fallingfruit.org/imports/11,false,{Lemon}
587,37.865627,-122.260994,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-03 23:49:51 UTC,,http://fallingfruit.org/imports/11,false,"{""Common fig""}"
588,37.863647,-122.263123,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-08 02:37:38 UTC,,http://fallingfruit.org/imports/11,false,"{""Common fig""}"
589,37.863037,-122.261147,false,on Co-op property,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-08 07:31:35 UTC,,http://fallingfruit.org/imports/11,false,{Apple}
590,37.863377,-122.261406,false,Amazing tree in between two apartment building parking lots.,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-01 17:46:14 UTC,,http://fallingfruit.org/imports/11,false,{Apple}
591,37.863411,-122.260986,false,little red apples,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-02 07:25:06 UTC,,http://fallingfruit.org/imports/11,false,{Apple}
592,37.863037,-122.259628,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-04 00:01:31 UTC,,http://fallingfruit.org/imports/11,false,{Lime}
593,37.861938,-122.26223,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-02 07:39:02 UTC,,http://fallingfruit.org/imports/11,false,{Apple}
594,37.870796,-122.27282,false,On sidewalk inside a fenced tree near H&R Block- glorious tomatoes live.,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-09 12:50:33 UTC,,http://fallingfruit.org/imports/11,false,{Tomato}
595,37.863091,-122.260979,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-05 22:21:34 UTC,,http://fallingfruit.org/imports/11,false,"{""Common fig""}"
596,37.860767,-122.256783,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-02 07:24:15 UTC,,http://fallingfruit.org/imports/11,false,"{""Strawberry tree""}"
597,37.86171,-122.257172,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-01 16:00:00 UTC,,http://fallingfruit.org/imports/11,false,"{""Common fig""}"
598,37.859253,-122.260925,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-07 09:42:28 UTC,,http://fallingfruit.org/imports/11,false,{Orange}
599,37.859337,-122.259842,false,Outside Krishna Center,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-08 06:50:06 UTC,,http://fallingfruit.org/imports/11,false,{Apple}
600,37.859329,-122.25708,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-01 19:16:42 UTC,,http://fallingfruit.org/imports/11,false,{Grape}
601,37.85738,-122.258553,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-05 06:33:40 UTC,,http://fallingfruit.org/imports/11,false,{Lemon}
602,37.856972,-122.25824,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-02 05:46:02 UTC,,http://fallingfruit.org/imports/11,false,{Lemon}
603,37.861721,-122.255417,false,,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-06 02:37:12 UTC,,http://fallingfruit.org/imports/11,false,"{""Common fig""}"
604,37.858177,-122.264084,false,Huge- but behind fence,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-05 12:51:46 UTC,,http://fallingfruit.org/imports/11,false,{Pear}
605,37.853973,-122.264816,false,Huge tree on sidewalk but house owner not so nice.,,,,,,Liz,,Berkeley,California,United States,2013-02-07 00:04:26 UTC,2016-12-01 23:05:57 UTC,,http://fallingfruit.org/imports/11,false,{Pear}
31719,37.889496,-122.278491,false,[2x] Brush Cherry (Eugenia paniculata) @ 1805 Marin Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-07 00:54:02 UTC,,http://fallingfruit.org/imports/79,true,"{""Magenta lilly pilly""}"
31720,37.897479,-122.280863,false,[1x] Sydney Golden Wattle (Acacia longifolia) @ 1819 Thousand Oaks Blvd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-01 08:48:19 UTC,,http://fallingfruit.org/imports/79,true,"{""Sydney golden wattle""}"
31721,37.854344,-122.277541,false,[1x] Sydney Golden Wattle (Acacia longifolia) @ 1540 Julia St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-09 01:12:49 UTC,,http://fallingfruit.org/imports/79,true,"{""Sydney golden wattle""}"
31722,37.87121,-122.293922,false,[1x] Sydney Golden Wattle (Acacia longifolia) @ 1030 Delaware St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-02 09:03:17 UTC,,http://fallingfruit.org/imports/79,true,"{""Sydney golden wattle""}"
31723,37.871156,-122.293903,false,[1x] Sydney Golden Wattle (Acacia longifolia) @ 1030 Delaware St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-06 16:41:06 UTC,,http://fallingfruit.org/imports/79,true,"{""Sydney golden wattle""}"
31724,37.87543,-122.299564,false,[1x] Sydney Golden Wattle (Acacia longifolia) @ 871 Jones St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-05 08:19:10 UTC,,http://fallingfruit.org/imports/79,true,"{""Sydney golden wattle""}"
31725,37.871769,-122.295271,false,[1x] Sydney Golden Wattle (Acacia longifolia) @ 1735 9th St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-08 13:44:34 UTC,,http://fallingfruit.org/imports/79,true,"{""Sydney golden wattle""}"
31726,37.884389,-122.26805,false,[1x] Sugar Maple (Acer saccharum) @ Live Oak Park,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-08 07:53:09 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31727,37.884382,-122.268107,false,[1x] Sugar Maple (Acer saccharum) @ Live Oak Park,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-03 09:14:20 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31728,37.895721,-122.273776,false,[1x] Sugar Maple (Acer saccharum) @ 757 San Diego Rd,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-03 04:15:00 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31729,37.90349,-122.274551,false,[1x] Sugar Maple (Acer saccharum) @ 381 Vermont Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-03 11:38:10 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31730,37.899305,-122.277552,false,[1x] Sugar Maple (Acer saccharum) @ 598 Arlington Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-07 02:40:21 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31731,37.89935,-122.277585,false,[1x] Sugar Maple (Acer saccharum) @ 598 Arlington Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-01 10:10:40 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31732,37.899995,-122.280491,false,[1x] Sugar Maple (Acer saccharum) @ 517 The Alameda,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-02 17:54:10 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31733,37.894881,-122.283036,false,[1x] Sugar Maple (Acer saccharum) @ 684 Colusa Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-08 00:31:27 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31734,37.873006,-122.280369,false,[1x] Sugar Maple (Acer saccharum) @ Ohlone Park,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-03 07:50:15 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31735,37.853914,-122.256275,false,[1x] Sugar Maple (Acer saccharum) @ 2482 Prince St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-03 22:30:52 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31736,37.854097,-122.245086,false,[1x] Sugar Maple (Acer saccharum) @ 73 Parkside Dr,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-07 13:15:20 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31737,37.853997,-122.256294,false,[1x] Sugar Maple (Acer saccharum) @ 2482 Prince St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-08 17:20:49 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31738,37.853936,-122.256282,false,[1x] Sugar Maple (Acer saccharum) @ 2482 Prince St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-03 17:34:53 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31739,37.86016,-122.264413,false,[1x] Sugar Maple (Acer saccharum) @ 2710 Fulton St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-08 06:07:57 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31740,37.856942,-122.265533,false,[1x] Sugar Maple (Acer saccharum) @ 2125 Russell St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-07 16:22:19 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31741,37.854854,-122.281845,false,[1x] Sugar Maple (Acer saccharum) @ 2825 Acton St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-02 11:06:07 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31742,37.857149,-122.270004,false,[1x] Sugar Maple (Acer saccharum) @ 1926 Oregon St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-06 08:13:04 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31743,37.85528,-122.285729,false,[1x] Sugar Maple (Acer saccharum) @ 1215 Oregon St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-01 15:08:21 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31744,37.857157,-122.269945,false,[1x] Sugar Maple (Acer saccharum) @ 1926 Oregon St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-08 21:15:31 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31745,37.859969,-122.280538,false,[1x] Sugar Maple (Acer saccharum) @ 2626 Sacramento St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-09 15:43:24 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31746,37.861865,-122.264758,false,[1x] Sugar Maple (Acer saccharum) @ 2616 Fulton St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-02 19:27:04 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31747,37.860293,-122.264434,false,[1x] Sugar Maple (Acer saccharum) @ 2706 Fulton St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-08 08:32:33 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31748,37.859226,-122.264217,false,[1x] Sugar Maple (Acer saccharum) @ 2742 Fulton St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-09 03:21:30 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31749,37.859133,-122.264208,false,[1x] Sugar Maple (Acer saccharum) @ 2744 Fulton St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-08 15:55:38 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31750,37.870441,-122.272962,false,[1x] Sugar Maple (Acer saccharum) @ 2100 M L King Jr Way,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-03 10:37:45 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31751,37.861119,-122.267167,false,[1x] Sugar Maple (Acer saccharum) @ 2628 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-07 16:22:20 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31752,37.856764,-122.264801,false,[1x] Sugar Maple (Acer saccharum) @ 2906 Wheeler St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-09 04:48:13 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31753,37.861959,-122.26478,false,[1x] Sugar Maple (Acer saccharum) @ 2612 Fulton St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:48 UTC,2016-12-03 02:33:01 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31754,37.859271,-122.264239,false,[1x] Sugar Maple (Acer saccharum) @ 2742 Fulton St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:49 UTC,2016-12-06 09:36:29 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31755,37.856836,-122.263728,false,[1x] Sugar Maple (Acer saccharum) @ 2154 Russell St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:49 UTC,2016-12-02 08:38:03 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31756,37.862194,-122.264826,false,[1x] Sugar Maple (Acer saccharum) @ 2604 Fulton St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:49 UTC,2016-12-06 06:09:26 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31757,37.857303,-122.263823,false,[1x] Sugar Maple (Acer saccharum) @ 2842 Fulton St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:49 UTC,2016-12-08 10:34:14 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31758,37.863175,-122.265022,false,[1x] Sugar Maple (Acer saccharum) @ 2198 Blake St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:49 UTC,2016-12-03 19:40:54 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31759,37.856498,-122.263655,false,[1x] Sugar Maple (Acer saccharum) @ 2912 Fulton St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:49 UTC,2016-12-03 13:46:16 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31760,37.86138,-122.267211,false,[1x] Sugar Maple (Acer saccharum) @ 2620 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:49 UTC,2016-12-01 16:14:39 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31761,37.862254,-122.267325,false,[1x] Sugar Maple (Acer saccharum) @ 2576 Shattuck Ave,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:49 UTC,2016-12-01 14:24:43 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
31762,37.855246,-122.279549,false,[1x] Sugar Maple (Acer saccharum) @ 2850 Sacramento St,,,,,,City of Berkeley,,Berkeley,California,United States,2013-02-17 04:00:49 UTC,2016-12-07 02:19:19 UTC,,http://fallingfruit.org/imports/79,true,"{""Sugar maple""}"
